Time / min,4COPh-ArOPh,Product,Mass Balance
140.98398333333336,77.72972222659708,56.90308949271887,134.63281171931595
141.23978333333335,78.01208982298031,56.760018736560774,134.7721085595411
141.4869666666667,77.6274198356793,56.95240632925638,134.5798261649357
141.73458333333335,76.89121398693788,57.50594463686957,134.39715862380746
141.98928333333333,76.60197455040658,57.913430687270264,134.51540523767684
142.23703333333333,77.43949995081506,57.62137601815509,135.06087596897015
142.48563333333334,76.3719651935997,58.112612942302896,134.4845781359026
142.74020000000002,76.24810639323978,58.561422279711635,134.80952867295142
142.98766666666668,76.39872595223329,58.9372179626188,135.3359439148521
143.23548333333335,76.15764942107661,59.10336994223197,135.26101936330858
143.48398333333336,75.53264630986476,59.20748352812689,134.74012983799165
143.73881666666665,75.10333097906171,59.48929032996295,134.59262130902465
143.9861,75.23189317254261,59.65919143062993,134.89108460317254
144.23386666666664,75.09051350713024,60.29777419099799,135.38828769812824
144.48985,75.20237299414107,60.344590666496835,135.5469636606379
144.73693333333333,74.22792679081236,60.59173468039842,134.8196614712108
144.98511666666667,74.2360843468113,60.89405172674045,135.13013607355174
145.24078333333333,74.0875825014531,61.08496874887627,135.17255125032938
145.48796666666667,73.81605132991186,60.888811613437596,134.70486294334944
145.73588333333333,73.59835610929109,61.281912693615084,134.8802688029062
145.99040000000002,73.2511579912304,61.618493073156976,134.86965106438737
146.23805,72.94200654177638,61.862784851916665,134.80479139369305
146.48705,72.94976696971828,61.94042763543141,134.8901946051497
146.74111666666667,73.36473465038881,62.46143004969502,135.82616470008384
146.98935,72.50813052690623,62.623673298148674,135.1318038250549
147.2365,72.5285266068907,62.69278960775783,135.22131621464854
147.48411666666667,72.0871497443224,63.425314110374345,135.51246385469676
147.74025,72.04263786665764,63.26898252055427,135.31162038721192
147.98738333333333,71.51201632490499,63.522140883056245,135.03415720796124
148.23558333333332,71.66343156194495,63.571575366811736,135.2350069287567
148.48988333333332,71.51613805777808,63.751232193155744,135.26737025093382
148.73763333333332,71.11243567933533,63.8262479312029,134.93868361053825
148.98623333333336,70.52585931475025,63.99253104306076,134.518390357811
149.24089999999998,71.11369356081272,64.71702365664444,135.83071721745716
149.48821666666666,71.00149562240138,64.9606219918385,135.96211761423987
149.73593333333335,70.26304845519063,65.2716734474728,135.53472190266342
