Time ,4SO2Me-ArOPh,Product
518.8033333,92.75655283,35.79232396
519.3033333,92.80342563,35.85037436
519.8033333,92.49796709,35.84344764
520.3033333,91.91624282,36.09272519
520.8033333,91.89607508,36.04094553
521.2933333,91.91744656,36.01194268
521.7933333,91.80588826,36.250707
522.2933333,91.8219722,36.28298813
522.7933333,91.72954311,36.33928552
523.2933333,91.75625299,36.40768083
523.7933333,91.66189056,36.58413479
524.2933333,91.11054195,36.70818608
524.7933333,91.50112238,36.74000423
525.2933333,91.42449536,36.59362653
525.7933333,91.34256862,37.03197808
526.2933333,91.40477407,36.97185838
526.7933333,91.13883487,36.97240762
527.2933333,90.74695428,37.1820367
527.7933333,90.57682964,37.38751851
528.2933333,90.38844708,37.45646137
528.7933333,90.73276758,37.32187828
529.2933333,90.75015459,37.63709565
529.7933333,90.48918763,37.55931044
530.2933333,91.00342516,37.78280801
530.8033333,90.23951752,37.51518228
531.2933333,90.61250368,38.10603083
531.7933333,90.61425932,38.03252823
532.3033333,90.18425774,38.24011581
532.8033333,89.81102967,38.15847996
533.3033333,89.80232886,38.25654508
533.8033333,89.66690413,38.60951141
534.3033333,90.03744013,38.36010547
534.8033333,89.85540004,38.44772897
535.3033333,89.49701829,38.51424634
535.8033333,89.50912972,38.65666936
536.3033333,89.36678145,38.67186204
536.8033333,89.33164357,38.75208363
537.3033333,89.78090353,39.02236247
537.8033333,89.30864653,39.22516484
538.3033333,89.08447065,39.06093438
538.8033333,89.07829359,39.06337572
539.3033333,88.77930292,39.27742195
539.8033333,88.50423751,39.40063164
540.3033333,88.80856072,39.31200792
540.8033333,89.13194799,39.55840556
541.3033333,88.42839518,39.50063626
541.8033333,88.4524912,39.40920388
542.3033333,88.45639058,39.96520059
542.8033333,88.54026959,39.85318822
543.3033333,88.54109721,39.98885991
543.8033333,88.48091635,40.20780446
544.3033333,88.48053487,40.28343465
544.8033333,87.82149536,40.35090393
545.3033333,87.91113607,40.3743357
545.8033333,87.86373216,40.5889715
546.3033333,87.4253658,40.61818277
546.8033333,87.59945585,40.57423392
547.2933333,87.73596051,40.68547939
547.7933333,87.63896452,40.80188057
548.2933333,87.79610708,40.64486366
548.7933333,87.45643522,40.84590556
549.2933333,87.52856182,41.24020428
549.8033333,87.30348682,41.15633281
550.2933333,86.98545741,41.04082496
550.7933333,87.17951368,41.11313767
551.3033333,86.57231169,41.06496629
551.8033333,87.48279356,41.49055744
552.3033333,87.36516297,41.21797147
552.8033333,86.62319213,41.55659883
553.3033333,87.15588121,41.56309248
553.8033333,86.45745271,41.79373194
554.3033333,86.35354692,41.63945228
554.8033333,86.29965424,41.94725856
555.3033333,86.40222236,42.06274925
555.8033333,86.07464666,42.11348469
556.3033333,86.60158805,41.83890441
556.8033333,86.01437178,42.17324722
557.3033333,86.03809231,42.24552634
557.8033333,85.88046217,42.35304663
558.3033333,86.19840913,42.30724817
558.8033333,85.51547105,42.51137563
559.3033333,85.61401187,42.4800535
559.8033333,85.60043065,42.61661176
560.3033333,85.67321104,42.70147574
560.8033333,85.74847886,42.84557476
561.3033333,85.21645554,42.70056772
561.8033333,85.74545328,43.10414761
562.3033333,85.27984895,42.88538796
562.8033333,85.14163191,43.07770888
563.3033333,84.77777253,43.23913839
563.8033333,84.99868084,43.02105742
564.3033333,84.93639266,43.20446136
564.8033333,85.29154575,43.40568885
565.3033333,84.6714611,43.27913249
565.8033333,84.9815767,43.66304976
566.3033333,84.75725761,43.47591164
566.8033333,84.76739306,43.78483734
567.3033333,84.33293574,43.50536326
567.8033333,84.54524859,43.90232501
568.3033333,84.34884467,44.00879793
568.8033333,84.5812153,43.85289353
569.3033333,84.90565714,44.05105209
569.8033333,84.44631792,44.38490705
570.3033333,84.19863807,44.11175749
570.8033333,84.29396224,44.13678092
571.3033333,84.25949705,44.45486562
571.8033333,84.04228112,44.34952977
572.3033333,83.74196863,44.73531535
572.8033333,83.76559458,44.6850065
573.3033333,83.99666823,44.7181262
573.8033333,83.8951335,44.78754267
574.3033333,83.7400131,45.0643073
574.8033333,83.63946058,44.96343323
575.3033333,83.45737142,44.9891098
575.8033333,83.61334405,44.78325644
576.3033333,83.34091379,45.09387684
576.8033333,83.64028187,44.99725908
577.3033333,83.24598306,45.11326879
577.8033333,83.33681058,45.29104849
578.3033333,83.21497793,45.4063348
578.8033333,83.14839018,45.46908318
579.3033333,82.84445366,45.63607096
579.8033333,82.86400579,45.41568735
580.3033333,82.96754429,45.63809226
580.8033333,82.64873221,45.69384216
581.3033333,83.08970977,45.84280572
581.8033333,82.76284565,45.76680531
582.3033333,82.58244919,46.13857121
582.8033333,82.06736234,46.10382007
583.3033333,82.84496232,46.28082337
583.8033333,82.13510531,46.08784997
584.3033333,82.16115328,46.23419009
584.8033333,81.94453396,46.19847993
585.3033333,82.14942048,46.57918315
585.8033333,82.14994917,46.44543491
586.3033333,82.24719082,46.46376858
586.8033333,82.17985594,46.6557548
587.3033333,82.17094496,46.69205008
587.8033333,81.67390772,46.51334165
588.3033333,81.37628279,46.58238989
588.8033333,81.72955616,46.95471307
589.3033333,80.92712601,46.72640082
589.8033333,81.66021721,46.89138191
590.3033333,81.40380558,47.28498329
590.8033333,81.45586448,47.27910769
591.3033333,81.04908552,46.95325843
591.8033333,81.12531554,47.2965394
592.3033333,81.12951599,47.4252759
592.8033333,81.15741469,47.21093039
593.3033333,80.94961143,47.14474614
593.8033333,80.94437796,47.44235384
594.3033333,81.24434367,47.49154853
594.8033333,80.49908866,47.56695018
595.3033333,80.61085266,47.85644094
595.8033333,80.82106703,47.51480687
596.3033333,80.96490473,47.73687437
596.8033333,80.67334192,47.95016159
597.3033333,80.27039851,47.89713032
597.8033333,80.77831614,47.82261866
598.3033333,80.04723781,47.9926325
598.8033333,80.44140224,47.76936154
599.3133333,79.54938542,47.81078268
599.8133333,80.59179276,47.19852039
600.3033333,79.99371059,47.34340468
600.8033333,79.54431225,47.65163595
601.3033333,79.90948639,47.84087106
601.8033333,79.53142593,47.9917315
602.3133333,79.86347261,47.67947744
602.8133333,79.84758446,48.02031255
603.3033333,79.45929467,47.93625266
603.8033333,79.16584916,48.08102564
604.3033333,79.22206138,47.94637436
604.8033333,79.54115569,47.93277205
605.3133333,79.10438822,48.24387844
605.8133333,79.66360449,48.28443597
606.3133333,79.57731895,48.27596381
606.8133333,79.09066494,48.43309026
607.3033333,78.82875968,48.62473395
607.8033333,79.04147154,48.46875643
608.3133333,78.67675417,48.53732697
608.8133333,78.94388436,48.46054897
609.3133333,78.84070372,48.66630046
609.8133333,78.60604369,48.70789079
610.3033333,78.25365138,48.92074492
610.8033333,78.41315918,48.91769332
611.3133333,78.9598323,48.87694177
611.8133333,78.29904459,49.15740189
612.3033333,78.29393564,48.93050723
612.8133333,78.41650489,49.02349105
613.3033333,78.24591755,49.0440395
613.8033333,78.12810855,49.16497559
614.3133333,78.13236599,49.26565331
614.8133333,78.19872849,49.24090758
615.3033333,78.28589315,49.60998542
615.8133333,78.28368003,49.37792169
616.3033333,78.10873986,49.77712503
616.8033333,78.26467764,49.67278401
617.3133333,77.34611004,49.59847799
617.8133333,77.52670181,49.64277656
618.3133333,77.64859048,49.5416809
618.8133333,77.24880559,49.9109717
619.3033333,77.57118774,49.945243
619.8133333,77.18598925,49.86155767
620.3133333,77.54195798,50.25717458
620.8133333,77.62140262,50.14794921
621.3133333,77.19905376,50.28392558
621.8133333,77.29369227,50.17660937
622.3133333,77.21072258,50.25917958
622.8133333,77.00984754,50.3615924
623.3133333,76.89094132,50.35641872
623.8133333,77.01506047,50.33068962
624.3133333,76.28743692,50.50386883
624.8133333,76.92102532,50.60759949
625.3133333,76.83429862,50.39808817
625.8133333,76.61554007,50.79398802
626.3133333,76.68730406,50.78412009
626.8133333,76.72242224,50.68835918
627.3133333,76.44465698,50.93790109
627.8133333,76.53180446,50.842171
628.3133333,76.81078356,50.93531282
628.8133333,76.22961544,51.28671883
629.3133333,75.87368156,51.00615173
629.8133333,76.57460992,51.11250162
630.3133333,76.25196386,51.16267478
630.8133333,76.05036471,51.31693054
631.3133333,76.12722679,51.33733682
631.8133333,76.02678015,51.3638204
632.3133333,76.13782422,51.56732722
632.8133333,75.86651013,51.30660343
633.3133333,75.78744332,51.67827154
633.8133333,75.92989681,51.46256793
634.3133333,75.8419266,51.42421045
634.8133333,75.69290423,51.91500424
635.3133333,75.85220439,51.85207817
635.8133333,75.62132386,51.79370943
636.3133333,75.79085326,51.91908291
636.8133333,75.3870982,51.98977685
637.3133333,75.57719594,52.07018154
637.8133333,75.08572606,51.89487198
638.3133333,74.95019129,52.15940183
638.8133333,75.16876102,52.38137695
639.3133333,75.32306072,52.46244845
639.8133333,75.04296442,52.3545502
640.3133333,74.85063752,52.2745133
640.8133333,75.15974015,52.39568048
641.3133333,74.83066393,52.26454723
641.8133333,74.90347434,52.42914863
642.3133333,75.06249583,52.5496045
642.8133333,74.87116184,52.82009577
643.3133333,74.70238582,52.74846043
643.8133333,74.79883873,52.77111996
644.3133333,74.64415758,53.073336
644.8133333,74.62522174,52.76921926
645.3133333,74.74179336,53.19543702
645.8133333,74.41451086,52.94926966
646.3033333,74.06130424,52.92813986
646.8033333,73.88481045,53.23409473
647.3133333,74.25843206,53.2545276
647.8133333,74.28859655,53.21521003
648.3133333,74.08878104,53.11828605
648.8033333,74.23116808,53.20240965
649.3033333,74.49709604,53.45837778
649.8033333,74.11803998,53.51991422
650.3033333,73.86567018,53.33558269
650.8133333,74.13421038,53.54364033
651.3133333,73.81073327,53.66131491
651.8133333,74.09890032,53.53411843
652.3133333,73.68854874,53.734106
652.8133333,73.53604216,53.78983829
653.3133333,73.27835797,53.910444
653.8133333,73.70228884,53.9532571
654.3133333,73.71101931,53.94106515
654.8133333,73.45150602,53.90334589
655.3133333,73.8984758,54.05234701
655.8133333,73.64359068,54.03971239
656.3133333,73.17691764,54.13670627
656.8133333,73.30883107,54.25414893
657.3133333,73.15956018,54.28155452
657.8133333,73.26436134,54.61198169
658.3133333,73.16600046,54.61878351
658.8133333,73.15658209,54.49070192
659.3133333,73.16211134,54.28487896
659.8133333,72.88972895,54.45857457
660.3133333,72.9394185,54.60810242
660.8133333,72.90915202,54.60811946
661.3133333,72.90865246,54.80715879
661.8133333,72.46883837,54.69213491
662.3133333,72.7908171,54.860652
662.8133333,72.75673602,55.08332694
663.3133333,72.67097521,55.19083271
663.8133333,72.56732032,54.99768153
664.3133333,72.24462054,55.08394795
664.8133333,72.04464891,55.03205752
665.3133333,72.68014415,55.11516066
665.8133333,72.183907,55.06523865
666.3133333,72.53558646,55.25988648
666.8133333,72.30790367,54.99163809
667.3133333,72.23336426,55.26363587
667.8133333,72.09221642,55.47913944
668.3133333,72.16210089,55.5619001
668.8133333,72.21894319,55.40258399
669.3133333,71.72746215,55.83206351
669.8133333,71.84180572,55.70100576
670.3133333,71.81927333,55.69135023
670.8133333,72.11986492,55.6454508
671.3133333,71.87160547,55.80700635
671.8133333,72.13346201,56.00407934
672.3133333,71.53380789,55.96943701
672.8133333,71.88511745,56.01123805
673.3133333,71.77346026,55.86661534
673.8133333,71.61762288,56.12172478
674.3133333,71.75119024,56.23404284
674.8133333,71.40354807,55.96310071
675.3133333,71.21506661,56.27466209
675.8133333,71.46000325,56.4551377
676.3133333,71.26034155,56.26769212
676.8133333,71.26743626,56.11302118
677.3133333,71.46127179,56.54475057
677.8133333,71.24379938,56.45166888
678.3133333,70.85951662,56.64653221
678.8133333,71.29296338,56.33988086
679.3133333,71.43960039,56.55123512
679.8133333,71.10983287,56.64353196
680.3133333,71.14799082,56.82403635
680.8133333,70.40500139,56.80674566
681.3133333,70.55843648,56.89718297
681.8133333,70.70896086,56.8608015
682.3133333,70.70936701,56.8630465
682.8133333,70.48236984,56.96494368
683.3133333,70.54909274,57.18143651
683.8133333,70.37394936,57.19635923
684.3133333,69.96244425,57.26246881
684.8133333,70.09277718,57.15975185
685.3133333,70.5054159,57.2587448
685.8133333,70.63855054,56.88474926
686.3133333,70.26809279,57.35815681
686.8133333,70.34988227,57.4836151
687.3233333,70.32970357,57.48713319
687.8133333,69.91635173,57.436482
688.3133333,70.10359338,57.39741652
688.8133333,70.47769518,57.4863452
689.3133333,70.20623799,57.55685372
689.8133333,69.9181395,57.64660021
690.3133333,70.15240278,57.57168861
690.8133333,69.75146965,57.75417548
691.3133333,69.906386,57.81716421
691.8133333,70.24230015,57.71055363
692.3133333,69.99289207,57.78964842
692.8133333,69.90149735,57.68845442
693.3133333,69.75782373,57.67984616
693.8133333,69.37795243,57.95583547
694.3133333,69.47375203,58.02670102
694.8133333,69.37697735,58.17673872
695.3133333,69.46706258,58.07809466
695.8133333,69.49329418,58.17377768
696.3133333,68.71839877,58.42537313
696.8133333,69.31123622,58.33441355
697.3133333,69.23817924,58.28503242
697.8133333,69.73020958,58.18156033
698.3133333,69.17360306,58.44222468
698.8133333,69.08344504,58.55513958
699.3133333,69.32125701,58.16925296
699.8133333,69.29365663,58.67238663
700.3133333,69.21730827,58.80534942
700.8133333,68.70270698,58.53659956
701.3133333,68.79094891,58.72005254
701.8133333,68.67013094,58.63242768
702.3133333,68.7857248,58.85589303
702.8133333,68.83270865,58.98496949
703.3133333,68.5973415,58.81804471
703.8133333,68.83171135,58.92208932
704.3133333,68.63887947,59.07092571
704.8133333,68.6009346,59.02771401
705.3133333,68.62077647,59.09519803
705.8133333,68.55042403,59.2500005
706.3233333,68.71035887,59.27752624
706.8233333,69.0786208,59.12156485
707.3233333,68.5838844,59.23679417
707.8233333,68.22655933,59.19577396
708.3233333,68.46232517,59.42460957
708.8233333,68.03013479,59.20905259
709.3233333,67.9929866,59.4813474
709.8233333,68.45890516,59.40386265
710.3233333,68.23190393,59.66545695
710.8133333,67.66050669,59.70047493
711.3233333,68.22940548,59.58673456
711.8133333,67.6476304,59.38379686
712.3233333,67.9084177,59.71521394
712.8133333,67.93834687,59.89783527
713.3133333,67.70316432,59.59855788
713.8133333,67.69253084,59.98272603
714.3133333,67.91979325,59.93606646
714.8133333,67.95565768,59.82149674
715.3133333,67.57248725,59.70113129
715.8133333,67.2312011,60.08133108
716.3133333,67.18137238,59.91498978
716.8133333,67.38712908,60.1709013
717.3133333,67.3665,59.92274113
717.8133333,67.35718004,60.1750033
718.3133333,67.1423344,60.21580023
718.8133333,67.3423551,60.31546888
719.3133333,67.16776219,60.23873119
719.8133333,67.3553807,60.3817429
720.3133333,67.17842899,60.66730926
720.8133333,67.29067953,60.17690606
721.3133333,67.26857012,60.62465816
721.8133333,66.71746555,60.45238542
722.3133333,66.99425402,60.6626054
722.8133333,67.13268432,60.56867515
723.3133333,67.13662958,60.74614643
723.8133333,66.89151079,60.68647057
724.3133333,66.76595716,60.78988038
724.8133333,66.98464421,60.77527338
725.3133333,66.71092367,60.95233258
725.8133333,66.55907379,60.92028034
726.3133333,66.50825751,60.95278953
726.8133333,66.96962668,61.05378029
727.3133333,66.58419446,61.26101891
727.8133333,66.81675841,60.91065785
728.3133333,66.34393786,60.96359348
728.8133333,66.26367999,61.08894745
729.3133333,66.37835288,61.05115286
729.8133333,66.17071597,61.08409608
730.3133333,66.61595518,61.17728611
730.8133333,66.48892274,61.37161346
731.3133333,65.97667364,61.20856891
731.8133333,65.77506027,61.38701091
732.3133333,66.2597757,61.52031772
732.8133333,65.92856542,61.56440289
733.3133333,65.8519281,61.74120318
733.8133333,65.94382095,61.5675313
734.3133333,65.3829303,61.54261068
734.8133333,65.75791252,61.77969734
735.3133333,66.21028744,61.59222311
735.8133333,65.55772614,61.70253883
736.3133333,65.74174728,61.90950767
736.8133333,65.94117263,61.78953202
737.3133333,65.85290929,61.8077626
737.8133333,65.43961508,61.84707864
738.3133333,65.93294858,61.91896594
738.8133333,65.56375931,62.14705993
739.3133333,65.82360953,61.94818871
739.8233333,65.52049151,62.10592044
740.3133333,65.2703605,62.15018419
740.8133333,65.16330216,62.23353031
741.3133333,65.49228202,62.2556242
741.8133333,65.32233834,62.26351964
742.3133333,65.20643165,62.18917822
742.8133333,65.65151692,62.29429092
743.3133333,65.16113547,62.62693675
743.8133333,64.85072657,62.34681023
744.3133333,64.97983844,62.57241035
744.8133333,65.13590435,62.424084
745.3133333,65.36751855,62.41490989
745.8133333,64.96921178,62.64910124
746.3133333,64.74643211,62.47889676
746.8133333,64.63316387,62.73473535
747.3133333,65.05662305,62.72352931
747.8133333,64.19933076,62.56421031
748.3233333,64.74561507,62.80241054
748.8233333,64.91829011,62.94834338
749.3233333,64.88908465,62.81376234
749.8233333,64.68234803,62.8837198
750.3233333,64.29495266,62.96091439
750.8233333,64.643695,62.88781573
751.3233333,64.2319215,62.87752893
751.8233333,64.75712181,63.10568918
752.3233333,64.61448191,63.38672409
752.8233333,64.64851469,63.12150004
753.3233333,64.54523646,63.04883411
753.8233333,64.27303264,62.97708218
754.3233333,64.60388488,63.29742797
754.8233333,64.21623728,63.40641331
755.3233333,64.18219907,63.43607504
755.8233333,64.34975443,63.39752278
756.3233333,64.20717826,63.48938872
756.8233333,63.98851009,63.33520179
757.3233333,64.57078436,63.50449025
757.8233333,64.02359836,63.76337837
758.3233333,63.72100378,63.42565091
758.8233333,63.98983001,63.48375984
759.3233333,64.23217456,63.58208734
759.8233333,63.97948758,63.72840927
760.3233333,64.39091942,63.62624141
760.8233333,64.11771799,63.82810959
761.3233333,63.7527432,63.77687
761.8233333,64.14200048,63.82141132
762.3233333,63.96150621,63.96894245
762.8233333,63.78169686,63.94685187
763.3233333,64.02153479,63.80653512
763.8233333,63.92571191,63.99086934
764.3233333,63.54209281,63.94951185
764.8233333,63.6133805,64.00304849
765.3233333,63.60198061,64.07933652
765.8233333,63.64681546,64.02631349
766.3233333,63.3649707,64.04910988
766.8233333,63.30298948,64.10873697
767.3233333,63.21771636,64.20972105
767.8233333,63.51247689,63.99705568
768.3233333,63.24714714,64.07315934
768.8233333,63.44929006,64.29283365
769.3233333,62.84731429,64.25817314
769.8233333,63.63048749,64.38598804
770.3233333,63.06035893,64.328201
770.8233333,63.29820247,64.40368319
771.3233333,62.93281611,64.4530846
771.8233333,63.32590272,64.52249177
772.3233333,62.48922733,64.59336934
772.8233333,63.13321505,64.94501089
773.3233333,62.88808089,64.77010953
773.8233333,63.01049892,64.64993445
774.3233333,63.08454537,64.79429552
774.8233333,62.74385329,64.74754881
775.3233333,62.39170306,64.7316075
775.8233333,63.29871765,65.01115465
776.3233333,62.51973504,64.91746919
776.8233333,62.85021186,64.92427707
777.3233333,62.75686523,64.75971753
777.8233333,62.64053635,65.03387945
778.3233333,62.55991801,65.11444172
778.8233333,62.81978203,65.19198983
779.3233333,62.55249993,64.9428641
779.8233333,62.39279575,65.30992997
780.3233333,62.42024317,65.06414435
780.8233333,61.90253778,65.36535855
781.3233333,62.32568721,65.22842697
781.8233333,62.0641202,65.72242418
782.3233333,62.70236967,65.53476047
782.8233333,62.13291304,65.51985104
783.3233333,62.45098565,65.43685428
783.8233333,62.08990434,65.50629486
784.3233333,62.20071984,65.35889667
784.8233333,62.13542671,65.68544685
785.3233333,61.93473083,65.6916102
785.8233333,61.69913219,65.57758731
786.3233333,61.74857446,65.73832399
786.8233333,61.35335608,65.77376735
787.3233333,61.73904371,65.71684194
787.8233333,61.81428168,65.72364948
788.3233333,61.86837328,65.68718543
788.8233333,61.73053823,66.03447245
789.3233333,62.17397946,65.87185293
789.8233333,61.48149623,65.90718201
790.3233333,61.95702566,65.87428643
790.8233333,62.02993014,65.9023893
791.3233333,61.11190185,65.82031647
791.8233333,61.96593776,66.00522252
792.3233333,61.99676223,65.94060169
792.8233333,61.53272244,65.88609109
793.3233333,61.55392059,66.2676199
793.8233333,61.44272094,66.23003223
794.3233333,61.93212718,66.15105738
794.8233333,61.16997217,66.26344265
795.3233333,61.37870092,66.37895645
795.8233333,61.12848711,66.37612943
796.3233333,60.88351595,66.22348918
796.8233333,61.40626457,66.55725097
797.3233333,61.367244,66.46891199
797.8233333,61.00142914,66.38253157
798.3233333,61.10730185,66.68946248
798.8233333,61.3023776,66.50469183
799.3233333,60.83752904,66.62594316
799.8233333,61.2185485,66.90080851
800.3233333,61.38863928,66.79599066
800.8233333,60.53157185,66.79271242
801.3233333,60.68404446,66.8419114
801.8233333,60.97579613,66.88743077
802.3233333,61.08092512,67.02881834
802.8233333,60.74705835,66.70155309
803.3233333,60.63284392,66.87533505
803.8233333,61.13332629,66.74077701
804.3233333,60.60078148,66.92197409
804.8233333,60.44959655,66.8785073
805.3333333,60.70499806,66.91797872
805.8333333,60.38824313,67.2735994
806.3333333,60.71986852,67.116366
806.8333333,60.76096874,67.09417419
807.3333333,60.15381698,67.18443541
807.8333333,60.59402074,67.10401107
808.3333333,60.25326389,67.22669054
808.8333333,59.76908893,67.42858762
809.3333333,60.06959363,67.43027416
809.8333333,60.16944702,67.14166009
810.3333333,60.16663014,67.39510518
810.8333333,60.38807192,67.51990787
811.3333333,60.47849333,67.58287252
811.8333333,60.19668776,67.23299198
812.3333333,60.71643517,67.39494729
812.8333333,60.18976022,67.37557402
813.3333333,60.09265219,67.33349533
813.8333333,60.00724677,67.68000335
814.3333333,60.12016982,67.57268874
814.8333333,60.09953073,67.60720199
815.3233333,59.71674737,67.75642393
815.8233333,60.00651123,67.82956081
816.3333333,60.10336888,67.7795017
816.8333333,59.76671805,68.0034803
817.3333333,59.53272818,67.86678445
817.8333333,60.04015693,68.0306236
818.3233333,59.57958774,67.9218062
818.8233333,59.8748198,68.15357073
819.3233333,60.00432836,67.74717663
819.8333333,59.7942014,67.96868822
820.3233333,59.66084716,68.17194287
820.8333333,59.4503055,67.99659336
821.3233333,59.16098928,68.23502227
821.8233333,59.43801971,68.06179483
822.3233333,59.47698786,68.12223308
822.8333333,59.53693493,68.45580858
823.3233333,59.45850446,68.06816083
823.8333333,59.17987041,68.18870349
824.3233333,59.51570383,68.50625402
824.8233333,59.68169465,68.13832373
825.3233333,59.45522533,68.26833794
825.8233333,59.35586215,68.52020354
826.3233333,59.22078427,68.58395198
826.8233333,59.09760467,68.53434201
827.3233333,59.10770452,68.47899619
827.8233333,59.21098293,68.5729052
828.3233333,58.43330489,68.69197962
828.8233333,59.11647337,68.5683738
829.3233333,58.86670243,68.61154872
829.8233333,59.19691949,68.76419191
830.3233333,59.21863762,68.82200076
830.8233333,59.1626683,68.55106743
831.3233333,59.08411592,68.87759658
831.8233333,58.74550275,68.65153198
832.3233333,58.61066017,68.75671783
832.8233333,58.34914584,68.75826572
833.3233333,58.90831698,68.95593451
833.8233333,58.81843145,68.85116604
834.3233333,58.39924301,68.97178834
834.8233333,59.16727681,68.82748983
835.3233333,58.29249352,69.18842352
835.8233333,58.55144961,69.18586443
836.3233333,58.48984744,69.16636614
836.8233333,58.57587268,69.19002839
837.3233333,58.90548874,69.26490884
837.8233333,58.32819533,69.21510681
838.3233333,58.47940766,69.2610534
838.8233333,58.41555685,69.29642684
839.3233333,57.75962949,69.53559411
839.8233333,57.91852905,69.22280325
840.3233333,57.97727649,69.34492117
840.8233333,58.45179372,69.20329678
841.3233333,58.15173932,69.31907585
841.8233333,58.43090502,69.43201311
842.3233333,58.14691722,69.45987707
842.8233333,58.39234997,69.41512109
843.3233333,57.78186456,69.35909504
843.8233333,57.90653888,69.65995107
844.3233333,58.2269975,69.64579558
844.8233333,58.20985582,69.6183848
845.3233333,57.89654491,69.76707425
845.8233333,58.08188987,69.60015459
846.3333333,58.06712002,69.88078738
846.8333333,58.18302216,69.75959512
847.3333333,58.11768097,69.73975723
847.8333333,57.67757021,69.62160145
848.3333333,58.00922297,69.7362208
848.8333333,57.67432968,69.85006681
849.3333333,57.49630079,70.1046536
849.8333333,57.37817682,69.81003178
850.3333333,57.53559555,69.97469611
850.8333333,57.78869424,70.18309878
851.3333333,57.95909107,69.8194299
851.8333333,57.45628397,70.11249279
852.3333333,57.51290978,70.01417582
852.8333333,57.2289732,70.07330863
853.3333333,57.92004456,70.1426427
853.8333333,57.77805457,70.1214648
854.3333333,57.15858559,70.22463824
854.8333333,57.34071176,70.64740908
855.3333333,57.23012997,70.04995718
855.8333333,57.05344011,70.34738876
856.3333333,57.61526445,70.31721421
856.8333333,57.6073513,70.43717752
857.3333333,57.65495836,70.33530527
857.8333333,57.34396565,70.53229841
858.3333333,57.12605983,70.55704066
858.8333333,57.57955797,70.55270967
859.3333333,57.53389812,70.56825515
859.8333333,57.13755831,70.51479515
860.3333333,56.74996547,70.55144623
860.8333333,57.13047545,70.4448465
861.3333333,57.4000798,70.63326371
861.8333333,56.7634095,70.67156871
862.3333333,56.78565668,70.61005475
862.8333333,57.50949857,70.96476807
863.3333333,56.93579566,70.48110887
863.8333333,56.78874402,71.068138
864.3333333,56.84642084,70.71214704
864.8333333,56.76750998,70.77859558
865.3333333,56.88668192,70.72951468
865.8333333,57.00783019,70.9743011
866.3333333,56.65239163,70.91259625
866.8333333,56.92508016,70.91204273
867.3333333,56.45269317,70.84810068
867.8333333,57.14910286,70.90845066
868.3333333,56.91821697,70.99746268
868.8333333,56.71114579,70.99972167
869.3333333,56.71005687,71.14187737
869.8333333,56.26394382,71.14530268
870.3333333,56.61277805,71.3564781
870.8333333,56.56153393,70.9488305
871.3333333,56.47514879,71.37803307
871.8333333,56.36725539,71.4689245
872.3333333,56.26931994,71.35819456
872.8333333,56.35079988,71.46497154
873.3333333,56.42837709,71.23502073
873.8333333,56.15625853,71.55737719
874.3333333,56.23614246,71.61688497
874.8333333,56.47465842,71.31604919
875.3333333,56.04911379,71.44113599
875.8333333,56.1646849,71.65750227
876.3333333,56.43868063,71.38262677
876.8333333,56.16898377,71.65328489
877.3333333,56.23789709,71.61409914
877.8333333,55.9591862,71.64770566
878.3333333,56.1625639,71.52434626
878.8333333,56.06012938,71.65953183
879.3333333,55.75444743,71.72427254
879.8333333,56.34711605,71.60670596
880.3333333,55.9941419,71.93096635
880.8333333,56.10529798,71.88851019
881.3333333,55.93789179,71.97277208
881.8333333,55.75240674,71.84857593
882.3333333,55.81793665,71.96142479
882.8333333,56.35541852,72.21451328
883.3333333,55.85063107,72.07367054
883.8333333,55.50765077,72.23438246
884.3333333,55.65616458,72.13242445
884.8333333,55.77975733,72.27829764
885.3333333,55.39112662,72.30179694
885.8333333,55.54911211,72.13481664
886.3333333,55.39452293,72.05825579
886.8333333,55.80659743,72.09580466
887.3333333,55.59070703,72.08924124
887.8333333,55.32868664,72.40682713
888.3333333,55.57508115,72.29428968
888.8333333,55.3200676,72.35565284
889.3333333,55.37391197,72.23686588
889.8333333,55.69981594,72.42213127
890.3333333,55.61144805,72.37827768
890.8333333,55.07003997,72.48767067
891.3333333,55.12659449,72.43740478
891.8333333,54.79671465,72.41958503
892.3333333,55.05554582,72.4197911
892.8333333,54.91439705,72.42417146
893.3333333,55.66039602,72.60189355
893.8333333,55.49840706,72.60049844
894.3333333,55.21184792,72.61187304
894.8333333,55.08349814,72.48122473
895.3333333,54.94266917,72.49939716
895.8333333,55.27406311,72.9674519
896.3333333,54.98793705,72.68186375
896.8333333,54.99864566,72.99471037
897.3333333,54.71390977,72.66255467
897.8333333,55.08378253,72.85695102
898.3333333,55.50541145,72.79089631
898.8333333,55.14307179,72.98411422
899.3333333,55.01537064,72.7183463
899.8333333,54.99990774,73.11356611
900.3333333,54.87782926,72.81300677
900.8333333,54.7891584,72.8758153
901.3333333,55.19114094,73.01353129
901.8333333,55.03331425,73.01187789
902.3333333,54.69086407,73.06850168
902.8333333,54.79960166,73.12046842
903.3333333,54.96523886,73.08422328
903.8333333,54.580256,73.19036528
904.3333333,54.54606945,73.06720899
904.8333333,54.29792619,73.28909181
905.3333333,54.32491085,73.26656342
905.8333333,54.26027828,73.28799653
906.3333333,54.2572828,73.31657576
906.8333333,54.46159213,73.4535283
