Time / min,4-SO2Me-ArOPh,Product,Mass Balance
112.5472,7.708074804,112.5717902,120.279865
112.79925,7.434137481,112.6521025,120.0862399
113.0496667,7.399935636,112.7236485,120.1235842
113.3012,7.331446613,112.6734421,120.0048887
113.54535,7.10531608,112.962996,120.0683121
113.7958333,7.044062437,112.9193908,119.9634532
114.0473,7.187176577,112.8446588,120.0318354
114.29805,6.814677604,113.2871588,120.1018364
114.5492333,6.748638043,113.4051553,120.1537934
114.8004667,6.63995318,113.5356856,120.1756388
115.0522667,6.747111755,113.525484,120.2725958
115.29635,6.580082768,113.5562705,120.1363533
115.54695,6.363289113,113.8625838,120.225873
115.7985667,6.204220687,113.853604,120.0578247
116.04915,5.894112691,114.1888152,120.0829279
116.3000833,6.360451734,113.6575776,120.0180294
116.5523167,6.122859917,114.019664,120.142524
116.7964,6.143959444,113.953626,120.0975854
117.0470333,5.861448298,114.2534054,120.1148537
117.2976167,6.004401029,114.1791086,120.1835096
117.5489833,5.929307711,114.1846676,120.1139753
117.80045,5.997015943,114.2408308,120.2378467
118.05105,5.793646847,114.1894206,119.9830674
118.3022167,5.690499386,114.3386956,120.0291949
118.5465833,5.603026329,114.4769046,120.0799309
118.7973167,5.656995209,114.5065964,120.1635916
119.0496,5.720654557,114.4838908,120.2045454
119.30005,5.434053044,114.7272427,120.1612957
119.55155,5.264099876,114.8995675,120.1636674
119.8030333,5.480324833,114.7552992,120.2356241
120.0461667,5.110042925,114.7580224,119.8680653
120.29765,5.257477089,114.780341,120.0378181
120.54915,5.019649925,115.0276593,120.0473093
120.7996,4.880489227,115.165824,120.0463132
121.0506833,4.863399364,115.1600268,120.0234261
121.3026833,4.504046267,115.3567686,119.8608148
121.54565,4.703162873,115.2941818,119.9973447
121.7976167,4.759611075,115.225412,119.9850231
122.0482333,4.776032855,115.3465418,120.1225746
122.2997333,4.715353855,115.4658153,120.1811692
122.5511333,4.389742269,115.7098338,120.0995761
122.8017833,4.011271326,115.8700058,119.8812771
123.05265,4.198217248,115.7860157,119.9842329
123.2967,4.694679932,115.3397927,120.0344726
123.5479667,4.315893713,115.7371049,120.0529986
123.7987167,4.110271774,115.9637451,120.0740169
124.0498333,3.797015042,115.9626299,119.7596449
124.3019,3.951178485,116.0585667,120.0097452
124.5524,4.05268334,115.9377127,119.990396
124.8039333,3.794823282,116.2477507,120.042574
125.0473667,3.839554434,116.313232,120.1527864
125.2989167,4.064231974,116.0815313,120.1457632
125.5501,4.109871871,116.0857697,120.1956416
125.8006167,3.629551358,116.5191859,120.1487373
126.0515333,3.933219644,116.2634008,120.1966205
126.3026833,3.222346069,116.8753749,120.097721
126.5537167,3.734511513,116.4103483,120.1448598
126.7975333,3.712241026,116.4933384,120.2055795
127.0485667,3.364013959,116.5679428,119.9319568
127.2996833,3.519748976,116.5041965,120.0239455
127.5508333,3.561947117,116.507657,120.0696041
127.80295,3.162124566,116.7701715,119.932296
128.0534667,2.736600038,117.136132,119.8727321
128.3041667,3.100992963,116.8432338,119.9442268
128.5490833,3.126773481,116.7853765,119.9121499
128.7996333,3.145303632,116.6252416,119.7705452
129.0502833,3.176471752,116.7583902,119.934862
129.3020167,2.661773498,117.0911917,119.7529652
129.5524333,2.987613949,117.0860211,120.073635
129.8040167,3.015127197,117.1295071,120.1446343
130.0546167,2.943293428,117.1527459,120.0960393
130.29895,3.114277603,116.9187172,120.0329948
130.5491,2.986952499,117.1222635,120.109216
130.8006833,2.977154719,117.2150543,120.192209
131.0513167,2.837332299,117.2634994,120.1008317
131.3022,2.612134044,117.371858,119.983992
131.5534833,2.866591029,117.0178691,119.8844601
131.8042167,2.566971716,117.3374528,119.9044246
132.0486,2.634166346,117.4231693,120.0573357
132.2991833,2.248092906,117.6241215,119.8722144
132.5501667,2.679788222,117.3880702,120.0678584
132.8008833,2.212622532,117.8820298,120.0946524
133.0519,2.63377308,117.4963327,120.1301058
133.3029667,2.452211549,117.5029482,119.9551597
133.5539667,2.457083291,117.4302779,119.8873611
133.805,2.145417101,117.5882162,119.7336333
134.0487333,2.525208897,117.3975631,119.922772
134.2996667,2.550062229,117.5408017,120.0908639
134.5505833,2.278076206,117.7058545,119.9839307
134.80295,2.274914955,117.6811317,119.9560466
135.05355,2.26627227,117.605825,119.8720973
135.3043167,2.209340895,117.5641042,119.7734451
135.5558167,2.035890608,117.6958643,119.7317549
135.7982333,1.71349014,118.133002,119.8464921
136.0492167,1.843087663,117.9028055,119.7458931
136.3001833,2.002162224,117.9593416,119.9615038
136.55235,2.025831757,117.945912,119.9717437
136.8029833,2.089788058,117.9074794,119.9972674
137.0537167,1.943825256,118.1385285,120.0823538
137.3044833,1.926787925,118.0126824,119.9394703
