T,A,P
1903.3477,32.9344347,81.98683962
1903.847033,32.97486357,81.62852643
1904.347367,32.92226731,81.86403034
1904.853217,32.81655842,82.00852868
1905.353517,32.70841865,82.24850572
1905.853017,32.56178481,82.17827895
1906.3515,32.6502775,82.43934852
1906.850967,32.44580086,82.39977493
1907.350433,32.30711314,82.24266739
1907.849867,32.33042246,82.55688564
1908.349483,32.2271563,82.69345813
1908.849,32.01094742,82.74284275
1909.348433,32.1546284,82.70577031
1909.847983,32.13821614,82.95184733
1910.348317,31.73035347,83.12329294
1910.854283,31.8195204,82.92938191
1911.3545,31.69023897,83.28128926
1911.854,31.5877993,83.10992821
1912.353367,31.42710282,83.24465215
1912.852717,31.41392118,83.24631776
1913.35215,31.20317792,83.0836256
1913.851533,31.43316371,83.6784013
1914.350817,31.19210199,83.3268773
1914.850217,30.96804795,83.49784881
1915.35055,30.94029414,83.69035938
1915.850067,30.8470396,83.64238762
1916.34835,30.80761911,84.00949621
1916.8478,30.60747931,84.16155375
1917.355567,30.75676019,84.13184848
1917.854917,30.5170806,84.00819358
1918.35435,30.44822863,84.00638865
1918.853683,30.39320862,84.14285129
1919.352417,30.37858619,84.18718139
1919.851983,29.96098316,84.34964592
1920.35175,30.19773987,84.22971631
1920.851267,30.23936988,84.5418945
1921.350583,29.81860666,84.33718523
1921.850117,29.94259842,84.47884387
1922.35045,29.7151672,84.77649153
1922.849967,29.98934234,84.85336491
1923.35665,29.74992604,84.76009277
1923.856183,29.5226886,84.93614876
1924.3556,29.5862723,84.8526644
1924.854967,29.48884937,85.20864264
1925.354383,29.38303682,85.05340217
1925.85375,29.28011128,84.98789713
1926.354117,29.10431685,85.40611296
1926.8536,29.00373479,85.44790654
1927.351917,29.08944416,85.18444979
1927.851433,29.06594836,85.48190619
1928.3517,28.98108123,85.44826959
1928.8512,29.04854004,85.48984095
1929.350483,28.76228349,85.61367957
1929.857417,28.52232471,85.91995565
1930.356717,28.4993238,86.00446285
1930.856267,28.61538049,86.01422499
1931.355683,28.54962756,85.87624753
1931.855067,28.307799,85.98521233
1932.354467,28.47915793,86.2011985
1932.85385,28.35784921,86.1386498
1933.352617,28.35776841,86.1739086
1933.851983,27.92294775,86.36182873
1934.351883,28.03818574,86.45160849
1934.85145,28.12062974,86.27713326
1935.358167,27.99849847,86.67529442
1935.85775,27.6715255,86.67242335
1936.357083,27.8266909,86.73153602
1936.856617,27.63536926,86.66480502
1937.35545,27.61384138,86.76534969
1937.85485,27.52011859,86.92230584
1938.354733,27.40357577,86.90349819
1938.8543,27.18953351,86.96139351
1939.35365,27.44051489,86.93971058
1939.8532,27.34035641,87.02335616
1940.352567,27.21257582,87.18359884
1940.85195,27.07316226,87.14524133
1941.3589,27.05385078,87.29219299
1941.8583,27.10035734,87.59650269
1942.35765,26.9824575,87.38689084
1942.857083,26.79431771,87.45287538
1943.355683,26.76080769,87.58228288
1943.855067,26.66202981,87.56852986
1944.3552,26.69110945,87.85752046
1944.854783,26.53744213,87.86467759
1945.354167,26.52134937,87.94508435
1945.853767,26.37490562,87.94390214
1946.352017,26.35020244,87.87319313
1946.858767,26.38191337,88.00446547
1947.358383,26.21343603,88.19387445
1947.858033,26.13471462,88.03652959
1948.35745,26.1280082,88.23277238
1948.85705,26.03327772,88.26454911
1949.355633,26.07390563,88.54654582
1949.854933,25.86669689,88.36984102
1950.35525,25.73675237,88.44705788
1950.853817,25.67687269,88.4625597
1951.3542,25.65940032,88.37290876
1951.85255,25.40282419,88.59953782
1952.35935,25.50427792,88.61203074
1952.8587,25.53588662,88.80229469
1953.3585,25.4587614,88.85908076
1953.858117,25.28778715,88.90388497
1954.357533,25.27650619,88.91994653
1954.857167,25.16820769,88.93013968
1955.355533,25.20553457,88.89014477
1955.854933,24.98795395,89.3473934
1956.35435,25.11089887,89.11712955
1956.853867,25.03735514,89.13213138
1957.36065,25.04562886,89.14082446
1957.86025,24.88223279,89.44404859
1958.358983,24.71856056,89.41653374
1958.858367,24.50429458,89.20771087
1959.358633,24.77544895,89.54748851
1959.857217,24.74598794,89.56986853
1960.357683,24.60638477,89.50635345
1960.855817,24.50849609,89.62847347
1961.3625,24.5151454,89.81961772
1961.861883,24.463092,89.98104516
1962.36195,24.22467657,89.78064258
1962.861467,24.08608732,90.06182386
1963.360933,24.14575798,90.14292499
1963.86045,24.18386839,89.96006869
1964.358767,24.0791798,90.24182359
1964.8583,23.69219031,89.81343118
1965.357717,23.90652235,90.014166
1965.857267,23.99525978,90.08093855
1966.356117,23.93898723,90.29004057
1966.86375,23.78328821,90.42534228
1967.362083,23.8220744,90.52466846
1967.861633,23.74075186,90.54312381
1968.361067,23.59746472,90.48990024
1968.8606,23.35692667,90.39985693
1969.3593,23.4630284,90.61673261
1969.858483,23.46140291,90.65537669
1970.357917,23.28512337,90.53332306
1970.857417,23.30366218,90.83804223
1971.364283,23.25741556,90.82921886
1971.86385,23.26989581,90.98528638
1972.3622,23.32054986,90.66224744
1972.861767,22.94268429,90.78765165
1973.3613,22.91130496,90.97710014
1973.860867,22.76538187,90.89010537
1974.359267,23.00741118,90.95989969
1974.858733,22.93018758,91.13080635
1975.358133,22.94981859,91.01771837
1975.8577,22.91904763,91.19740127
1976.3646,22.54545325,91.10171311
1976.864183,22.64986731,91.2743205
1977.362517,22.53199733,91.46545117
1977.862083,22.46718329,91.43833172
1978.36135,22.47377004,91.60500394
1978.860933,22.29848991,91.57126009
1979.359317,22.45844304,91.40827877
1979.858817,22.25662707,91.58448998
1980.365733,22.16245014,91.76039379
1980.86535,22.30068329,91.6473605
1981.364717,22.23620617,91.84250223
1981.862817,22.24810443,91.89116049
1982.362567,22.0784737,91.8846667
1982.862217,22.12842415,91.82637267
1983.361383,21.91875508,91.89060367
1983.859667,21.89484324,91.85904714
1984.359267,21.73070268,92.19238019
1984.86545,21.77914883,92.02388306
1985.36475,21.88651553,92.15868724
1985.864433,21.80706799,92.30557034
1986.362983,21.55689571,92.13422416
1986.862283,21.85082131,92.14428859
1987.361433,21.59774358,92.10175963
1987.861083,21.68044489,92.54081895
1988.359833,21.54214006,92.34482193
1988.859067,21.51528285,92.66043876
1989.365817,21.41758999,92.41384677
1989.865517,21.26405083,92.65248036
1990.364783,21.38127333,92.63350193
1990.863033,21.21977158,92.79939779
1991.362633,21.16695719,92.68376516
1991.862333,21.13371144,92.82153526
1992.361467,21.14863999,92.95506103
1992.859733,21.01374748,92.9122136
1993.36625,20.92941064,92.6222174
1993.865567,21.05537692,92.76458514
1994.364817,20.75213091,93.06701961
1994.8645,20.874069,93.04044065
1995.362817,20.88230599,93.15921798
1995.862383,20.81615193,93.21062639
1996.3615,20.88828799,93.1380262
1996.8612,20.72969586,93.23852569
1997.366683,20.63951104,93.13193933
1997.865867,20.56956283,93.35963456
1998.365883,20.54102069,93.26818433
1998.864567,20.63697372,93.42677905
1999.363317,20.42438063,93.36745506
1999.862517,20.45705535,93.5174755
2000.362567,20.27363261,93.60219303
2000.861267,20.34580579,93.51320736
2001.36825,20.34170124,93.57157923
2001.866433,20.22464913,93.85598012
2002.365917,20.05814975,93.71994282
2002.864617,20.06555168,93.90203987
2003.364883,20.1240262,93.79590485
2003.862917,20.01300308,93.94571778
2004.3626,19.92979864,93.82135351
2004.861283,19.91955501,93.94806023
2005.36825,19.91539019,93.94984984
2005.867967,19.72156926,94.10646919
2006.36595,19.5982505,94.08081667
2006.8657,19.66141395,93.98682675
2007.364933,19.58216104,94.04177717
2007.863033,19.65492912,94.20827826
2008.36265,19.64639105,94.33676508
2008.86875,19.40876768,94.50828707
2009.368283,19.32002974,94.05921031
2009.8664,18.91424035,94.42937584
2010.365983,18.82766112,94.392488
2010.864717,18.67059451,94.3781579
2011.36335,19.15982814,94.4855753
2011.862583,19.07524193,94.52983191
2012.369333,19.23174535,94.63280956
2012.868067,18.91550143,94.63791599
2013.366617,19.16800983,94.48508615
2013.8658,18.8127729,94.6882358
2014.364983,18.70579762,94.77709443
2014.8648,18.88969229,94.88150306
2015.362833,18.64566126,94.90033548
2015.86895,18.76406816,95.02485652
2016.368333,18.48933954,94.98361825
2016.86685,18.322339,94.89607002
2017.366033,18.5009809,95.12628758
2017.865833,18.21889668,95.09162313
2018.365017,18.25658109,95.32806756
2018.862883,17.81062097,95.20654603
2019.369417,17.96787716,95.3492212
2019.869183,17.94210548,95.47009522
2020.368217,17.96573432,95.50343244
2020.86625,17.85931357,95.35569209
2021.366083,17.65666043,95.45553602
2021.8648,17.59112232,95.49488026
2022.363167,17.54657787,95.61747804
2022.869517,17.59023903,95.58442901
2023.369433,17.55951863,95.51561627
2023.868167,17.35588944,95.46257712
2024.366467,17.49130745,95.61623453
2024.8659,17.31809626,95.86868431
2025.365083,17.14977121,95.71430827
2025.86345,17.23240173,95.91478362
2026.369783,17.1431413,95.75204527
2026.869267,17.10487298,95.96378022
2027.368433,17.003525,95.83230144
2027.86685,17.16897909,95.96645137
2028.366133,16.99793868,95.99040351
2028.8649,16.89055107,96.1521833
2029.36385,16.89898723,96.12277535
2029.871217,16.94223513,96.19824148
2030.3695,16.68503551,96.16857702
2030.868217,16.70995547,96.35658737
2031.368317,16.5711239,96.37036828
2031.866033,16.72592352,96.46770288
2032.36515,16.52225417,96.37587202
2032.864933,16.49537846,96.4573433
2033.370317,16.481056,96.56317995
2033.8694,16.43367356,96.27125981
2034.3685,16.33786424,96.42986531
2034.868283,16.31839059,96.38352191
2035.366417,16.40009182,96.52381953
2035.86605,16.27968658,96.49231049
2036.365183,16.22363986,96.65383076
2036.871333,16.1740904,96.67762341
2037.3698,16.1327389,96.76430382
2037.869417,16.10147965,96.8198001
2038.3684,16.07044507,97.04689807
2038.866833,16.06391085,96.89667008
2039.365933,16.05315303,96.9153059
2039.864733,16.13532323,96.94197355
2040.37175,15.78197768,96.89296012
2040.870217,15.77448046,96.99033117
2041.369617,15.77322183,97.05877756
2041.868383,15.7413617,96.89580943
2042.368433,15.90686137,97.27498197
2042.866233,15.58196259,96.90853122
2043.366283,15.83935939,97.16890517
2043.872417,15.46278506,97.2222339
2044.371783,15.53701592,97.23290724
2044.869717,15.58803309,97.25883413
2045.369633,15.5538014,97.1412979
2045.868383,15.6924786,97.22381442
2046.366667,15.35058347,97.30490508
2046.866133,15.45580055,97.54693148
2047.37285,15.35871056,97.32360917
2047.871283,15.21682996,97.43645281
2048.37015,15.23506281,97.49285573
2048.869467,15.15548737,97.74466773
2049.368633,15.3431349,97.63168047
2049.868417,15.1442333,97.79128292
2050.36635,15.12709531,97.74013017
2050.872567,15.12063395,97.72985898
2051.37185,15.0586215,97.73343065
2051.871633,14.98817604,98.02581231
2052.3697,14.92101671,97.76997703
2052.8695,15.13474268,97.72075069
2053.368517,14.90231257,98.17682271
2053.87465,14.77636697,97.92057545
2054.3732,14.78894853,97.89254059
2054.872833,14.78083704,98.01133098
2055.371883,14.66254188,98.22455608
2055.870367,14.69844852,98.15536018
2056.36975,14.55730599,98.18287479
2056.868483,14.63696932,98.0446133
2057.375217,14.66050214,98.34563581
2057.875033,14.53936674,98.07184067
2058.372933,14.55258567,98.25822489
2058.87275,14.42211446,98.36685627
2059.371917,14.29132222,98.47864735
2059.8701,14.21443226,98.18243639
2060.369767,14.41288586,98.36580804
2060.8685,14.30953142,98.40337659
2061.375267,14.41303745,98.56144341
2061.873783,14.14961857,98.43449355
2062.372967,14.05608565,98.55717221
2062.8728,14.26955476,98.53567442
2063.371983,14.04188221,98.73608307
2063.870117,14.20665978,98.58890705
2064.369817,14.09772972,98.76264766
2064.875967,13.92724937,98.60826831
2065.375317,14.09863786,98.79251634
2065.873817,13.9866485,98.70689743
2066.373067,13.87063806,98.57137751
2066.87285,13.89624705,98.66541305
2067.372,13.91147978,98.98706166
2067.870017,13.87103596,98.83749339
2068.369867,13.74557097,98.95542457
2068.876033,13.59444534,98.91997631
2069.375333,13.9252529,99.2423583
2069.873483,13.78323983,99.22637894
2070.373067,13.62426971,98.93077898
2070.871867,13.4330699,99.06628957
2071.370683,13.63658407,99.16460238
2071.86975,13.49038342,98.96221575
2072.3764,13.4636036,99.063097
2072.8762,13.39123302,99.28394177
2073.375367,13.25707781,99.00111021
2073.873467,13.42542146,99.38517603
2074.3731,13.31311622,99.27383845
2074.871883,13.27602144,99.19847801
2075.372067,13.11778998,99.39074255
2075.869933,13.32189825,99.72291707
2076.376433,13.27589363,99.57544897
2076.876217,13.14163092,99.34930357
2077.3754,13.10115207,99.55435442
2077.873683,13.02357205,99.56446437
2078.37315,13.17359472,99.59577014
2078.872917,12.83350904,99.6376239
2079.3721,13.03539443,99.47294651
2079.8702,12.96361402,99.72015072
2080.376667,12.9135876,99.68737224
2080.876267,13.0805831,99.83691311
2081.375433,12.78726376,99.84288556
2081.873967,12.78671999,99.58459219
2082.37315,12.74270631,99.6006749
2082.87295,12.7690159,99.90825455
2083.37215,12.77203984,99.9462341
2083.878317,12.7779218,99.97600262
2084.376767,12.73162959,99.89304168
2084.87635,12.59223494,99.8788386
2085.375483,12.56837895,100.0946122
2085.873983,12.60480037,99.94324317
2086.373167,12.55141079,100.1267603
2086.872983,12.60601255,99.9875832
2087.372167,12.40796879,99.93838724
2087.878333,12.2469615,100.191812
2088.37665,12.44603369,100.1446712
2088.876333,12.35721321,100.1278172
2089.3755,12.41035115,100.3019358
2089.873917,12.40978678,100.0957436
2090.373217,12.24017439,100.2097672
2090.873017,12.30769216,100.2772443
2091.378683,12.17519585,100.3969397
2091.878483,12.06068284,100.4328864
2092.376783,12.04404781,100.0805078
2092.87635,12.10741189,100.3736446
2093.37555,12.0943567,100.5378435
2093.875333,11.95620909,100.4949767
2094.373367,12.07245145,100.6440433
2094.873067,11.91928063,100.7880263
2095.378883,12.05499024,100.53853
2095.8787,11.97989914,100.6666735
2096.377183,11.91010555,100.6239693
2096.876417,11.82744103,100.5874512
2097.375583,11.89360653,100.6933045
2097.875383,11.78021875,100.6440384
2098.37345,11.59804369,100.789188
2098.873083,11.79857456,100.3934633
2099.37995,11.53296362,100.7338079
2099.87865,11.71864836,100.7193571
2100.377233,11.75425822,100.8467815
2100.876433,11.54208054,100.821353
2101.375617,11.66441382,100.8661209
2101.875417,11.49598281,101.0259594
2102.373783,11.69947144,100.7911138
2102.873067,11.6573909,101.1378965
2103.38,11.64240106,100.9809894
2103.8787,11.52522455,101.0499469
2104.378833,11.24265582,100.9661784
2104.876717,11.48992169,100.8810472
2105.3767,11.3006106,101.0807356
2105.875417,11.18647993,101.1897314
2106.374067,11.12453925,101.2443391
2106.873267,11.12919725,101.3635073
2107.380017,11.29023852,101.3017853
2107.879733,11.23590785,101.3138574
2108.378883,11.11703286,101.0746059
2108.877167,11.0023125,101.2197957
2109.376717,11.20066326,101.3641238
2109.875417,11.06793304,101.2638029
2110.375683,10.98526372,101.314077
2110.873717,10.902641,101.3002737
2111.380167,11.00168617,101.4365197
2111.879767,10.9375027,101.4454555
2112.3789,10.78496954,101.5310015
2112.87865,10.79831733,101.7646567
2113.376817,10.79899583,101.6074328
2113.876483,10.70812053,101.5919222
2114.3757,10.79373513,101.5954392
2114.875417,10.65187226,101.6079582
2115.3808,10.56189185,101.7900027
2115.879983,10.78569058,101.6712461
2116.379933,10.87296094,101.7439088
2116.8786,10.53619437,101.7453897
2117.377383,10.52110326,101.8821026
2117.876583,10.60852553,101.6578391
2118.375767,10.3391603,101.6899972
2118.87545,10.40881743,101.8413032
2119.382283,10.5408262,101.8554334
2119.8805,10.55432825,101.7916533
2120.380133,10.46529903,102.0237893
2120.878783,10.40440283,101.8318945
2121.378983,10.38194453,101.9115884
2121.877167,10.4039539,101.7197332
2122.376833,10.17839672,101.8975252
2122.876533,10.47456549,101.9473226
2123.375783,10.21404888,101.9680001
2123.881867,10.18604686,102.26514
2124.380583,10.03644072,101.8404327
2124.879883,10.344387,102.0409335
2125.38005,10.14756091,101.7651474
2125.8787,10.0359432,102.0850571
2126.379017,10.02561349,102.1225432
2126.877183,9.992899306,102.1955558
2127.376867,9.979683383,102.3468903
2127.876567,9.93970425,101.9975822
2128.3834,9.88543384,102.2421809
2128.882067,10.08042051,102.3022744
2129.382383,9.858138323,102.5768375
2129.8806,9.888194761,102.289708
2130.380233,9.768515275,102.4450825
2130.879933,9.979480983,102.3630494
2131.37905,9.833324994,102.3719832
2131.878767,9.688103896,102.4828172
2132.377183,9.634687024,102.4558943
2132.876617,9.692784351,102.4471981
2133.375883,9.651791709,102.5664587
2133.882967,9.695395874,102.5456424
2134.382417,9.538462815,102.4968931
2134.882217,9.774798311,102.5538413
2135.380633,9.634064472,102.4965909
2135.879967,9.562884551,102.7417273
2136.380267,9.767190503,102.7501508
2136.878933,9.605048123,102.4802659
2137.379083,9.62653047,102.6360541
2137.87755,9.537219661,102.818867
2138.376967,9.320603408,102.835468
2138.87665,9.490432088,102.830597
2139.383483,9.238872412,102.9054317
2139.883183,9.382478813,102.5959758
2140.382467,9.258171532,102.7660042
2140.882133,9.39754134,102.6624561
2141.38035,9.392978506,102.8249709
2141.88,9.16608903,102.8101343
2142.379133,9.343485239,102.908214
2142.8788,9.381578481,103.2461688
2143.377883,9.10091501,102.9622284
2143.877267,9.083285672,103.2425617
2144.383983,9.043523075,103.0276639
2144.883367,9.243217916,103.2226969
2145.383533,9.169848333,103.0702514
2145.8822,8.947075188,103.0690355
2146.38255,8.966872753,102.9258488
2146.88075,9.013131232,103.081164
2147.380367,9.065023602,103.0717053
2147.88,8.913395203,103.2376563
2148.379183,9.02743259,103.1153542
2148.878833,9.029764187,103.1681078
2149.37765,8.717545102,103.3286251
2149.8852,8.863289765,103.090044
2150.383733,8.769254408,103.3849273
2150.88325,8.670680053,103.2144233
2151.38255,8.71869332,103.3387288
2151.882167,8.837854246,103.260038
2152.381133,8.854894146,103.3064746
2152.880483,8.864904587,103.3708986
2153.380417,8.615876244,103.4250053
2153.880067,8.506362772,103.4726727
2154.379233,8.745907547,103.3353217
2154.878883,8.492851889,103.3452717
2155.384433,8.691856168,103.4835936
2155.883733,8.576677613,103.7596477
2156.383633,8.505279461,103.423973
2156.8833,8.551991548,103.4708206
2157.382583,8.558838107,103.5521404
2157.882217,8.529810292,103.6575368
2158.380467,8.338164769,103.5871361
2158.880067,8.360382166,103.7998788
2159.380433,8.411769602,103.8186405
2159.886117,8.36623463,103.7311372
2160.38565,8.322902039,103.3914527
2160.88525,8.396104871,103.5284522
2161.383867,8.361701064,103.6434411
2161.88335,8.206071054,103.629566
2162.38335,8.319881822,103.8265021
2162.88195,8.143334316,103.7195457
2163.38255,8.279756042,103.7505318
2163.880733,8.16650251,103.6454156
2164.3805,8.132028035,103.6997722
2164.880083,8.073931911,103.6516921
2165.387033,7.924601504,104.1825569
2165.885583,8.202010429,103.9951625
2166.385983,8.076428701,104.027625
2166.88425,8.028836093,103.9142182
2167.3837,8.030046979,104.0313536
2167.883033,8.074623652,103.8114443
2168.382567,8.056703441,103.8289771
2168.882183,7.890394521,104.2256614
2169.381017,7.89778919,103.804851
2169.880283,7.996414988,104.088285
2170.38055,7.780289612,104.0455298
2170.886517,7.789284365,104.3044962
2171.385983,7.848006192,104.1236836
2171.885583,7.858616153,104.0130056
2172.3844,7.904009473,104.0934598
2172.883717,7.734575692,103.927927
2173.383683,7.715316189,104.178317
2173.88335,7.880157834,104.1468701
2174.382733,7.754716762,104.4427253
2174.882317,7.793389867,104.3931301
2175.387817,7.7063694,104.3281663
2175.887217,7.569697581,104.4183221
2176.387117,7.596672802,104.3348382
2176.886717,7.721550178,104.2327581
2177.385783,7.648744149,104.5072557
2177.885383,7.757680479,104.3391195
2178.3841,7.754176548,104.4430103
2178.88345,7.52311887,104.1852073
2179.382783,7.51969115,104.5633462
2179.889817,7.432937256,104.3464634
2180.3893,7.455119515,104.3159151
2180.888983,7.421507573,104.4412672
2181.387517,7.46863107,104.4692203
2181.886867,7.41256826,104.2663246
2182.3869,7.526071152,104.4909439
2182.88585,7.305581985,104.3849539
2183.38615,7.26135334,104.5717573
2183.884383,7.224957862,104.5709365
2184.3839,7.369959274,104.6327461
2184.883517,7.255631312,104.6423069
2185.390467,7.317630281,104.7667852
2185.890067,7.244230638,104.4923996
2186.38935,7.249162381,104.3515753
2186.888983,7.108058253,104.5866807
2187.38735,7.021855786,104.5281655
2187.886817,7.150036017,104.7381416
2188.386183,7.085398843,104.7874394
2188.885783,7.174887744,104.8039582
2189.384667,7.004078077,104.5904213
2189.883933,7.043291304,104.6488594
2190.390667,6.85594446,104.8814268
2190.890167,6.947458951,104.7649129
2191.389383,6.934404768,104.8864545
2191.889017,7.016490596,104.6005743
2192.387933,6.977139497,105.1703712
2192.88725,6.977044403,104.8804618
2193.387267,6.891779085,104.8267354
2193.8869,6.947237592,104.8343642
2194.386233,6.950940903,104.9862586
2194.8844,6.810790176,104.8710807
2195.391183,6.77418912,104.9625248
2195.890483,6.817625434,104.9081597
2196.39045,6.973531939,105.0628041
2196.890083,6.670048004,105.1813948
2197.389217,6.759683653,105.0893523
2197.888883,6.652825309,105.0444409
2198.3873,6.672224241,105.2307053
2198.8869,6.67586728,105.0616824
2199.386267,6.613052825,104.9606192
2199.8933,6.773944232,105.0281162
2200.3928,6.658234582,105.2144203
2200.89245,6.499828973,105.3278698
2201.390667,6.528250884,104.9883722
2201.89035,6.483012854,105.333527
2202.389483,6.535120528,105.5414324
2202.88915,6.395032036,105.3298986
2203.388017,6.628383702,105.2421291
2203.887383,6.533991446,105.4644566
2204.387367,6.40580804,105.3366203
2204.893483,6.33834057,105.4673253
2205.392817,6.250057491,105.3826644
2205.892483,6.476842099,105.2538034
2206.391567,6.467840787,105.4755883
2206.890933,6.579883628,105.4717825
2207.39055,6.533654184,105.2476101
2207.890183,6.35852769,105.4440525
2208.389567,6.386725235,105.2851305
2208.88925,6.338609451,105.3966263
2209.3877,6.325217706,105.3697911
2209.887,6.186472928,105.4627284
2210.3939,6.330644883,105.5208279
2210.89355,6.269647523,105.5453506
2211.3929,6.216665781,105.5552099
2211.8925,6.166830924,105.6842384
2212.391167,6.123190715,105.7057126
2212.890533,6.132971739,105.8249453
2213.390583,6.176741498,105.7004435
2213.890233,6.120258659,105.7124021
2214.389567,6.259390593,105.871706
2214.895533,6.108701941,105.730262
2215.3961,6.158503369,105.4175876
2215.89435,6.059233279,105.7449559
2216.393967,6.041827206,105.738174
2216.893583,6.057137335,105.8611883
2217.39295,6.054307129,105.4333249
2217.892617,6.032789892,105.659005
2218.39145,5.99762901,105.6040045
2218.891,5.915851028,105.7525828
2219.39065,5.989039402,105.5378495
2219.897083,6.020287176,106.0139653
2220.397217,5.886420393,106.0965622
2220.8969,5.849136298,105.7995173
2221.396133,5.947756097,105.7829434
2221.895833,5.898625348,105.9976973
2222.394117,5.712616227,105.8962281
2222.8937,5.846762129,106.0690103
2223.392983,5.820599932,105.9661252
2223.892683,5.679616015,105.7190764
2224.391633,5.726220083,106.1492585
2224.891017,5.756058889,106.2438818
2225.397783,5.857766018,105.9878291
2225.897217,5.819362188,106.1147338
2226.397383,5.726789416,106.2272133
2226.89605,5.640355535,106.0133142
2227.396183,5.646564741,106.1602994
2227.89585,5.580583029,106.4118321
2228.394317,5.594355597,106.0520597
2228.893767,5.527580764,106.1511604
2229.39405,5.588351279,106.3154074
2229.892733,5.648396457,106.1539587
2230.39305,5.611353839,106.2516562
2230.891383,5.573915677,106.1064969
2231.398083,5.467737239,106.2405267
2231.897483,5.539827192,106.2672523
2232.397433,5.431915853,106.2456507
2232.8971,5.421116853,106.3803343
2233.396233,5.444717441,106.3497421
2233.895883,5.431404214,106.364203
2234.394617,5.432411417,106.2206551
2234.894033,5.413398737,106.3575791
2235.394133,5.346082957,106.6461267
2235.89375,5.380559425,106.3224911
2236.393083,5.357830332,106.1947214
2236.899117,5.236157724,106.1893724
2237.399617,5.416547846,106.2232978
2237.899217,5.140853209,106.3536341
2238.397483,5.22117738,106.4797875
2238.8971,5.236023903,106.5188604
2239.39645,5.201483944,106.6153922
2239.896133,5.072211136,106.7800853
2240.396317,5.306903787,106.6426303
2240.894583,5.1958874,106.4804279
2241.39415,5.203522877,106.7045661
2241.8938,5.155578342,106.2957954
2242.39315,4.935366108,106.4556808
2242.892783,5.064480271,106.4361371
2243.39965,5.093245374,106.6242764
2243.899283,4.913185633,106.6697226
2244.398033,5.09327519,106.6840852
2244.897417,4.936543205,106.7403123
2245.397533,5.108060375,106.6355529
2245.897167,5.198199491,106.5824229
2246.396333,5.007534392,106.8462244
2246.895983,5.001356438,106.6626393
2247.394583,5.095885554,106.6907152
2247.894017,5.027871395,106.4925967
2248.394233,4.99220078,106.7060219
2248.900267,4.895694616,106.4468783
2249.399767,4.877012082,106.7372129
2249.899417,5.003199037,106.6422735
2250.399733,4.926478898,106.548802
2250.898,4.853578953,106.955743
2251.397583,4.901237484,106.7262558
2251.8972,4.811888091,106.668839
2252.39655,4.667005751,106.6302491
2252.89615,4.899352286,106.76846
2253.395133,4.871575344,106.8738746
2253.894667,4.84702293,106.8022448
2254.401383,4.831794296,106.7324865
2254.9008,4.850519054,106.9797829
2255.4008,4.765433793,106.7504132
2255.900433,4.848800284,106.9506692
2256.399783,4.776659836,106.8441985
2256.899383,4.679875713,106.9505431
2257.398333,4.594409227,106.9613364
2257.89785,4.6382594,106.9281621
2258.397633,4.680881594,106.9620957
2258.89725,4.701143247,106.9449967
2259.3966,4.59976576,106.8969704
2259.896233,4.535630928,107.2510328
2260.396467,4.533872206,107.0484961
2260.902417,4.469720638,107.0727163
2261.403,4.528088901,107.1736834
2261.902633,4.483828731,107.1013383
2262.40145,4.601115545,107.0846615
2262.9012,4.627523934,106.9516002
2263.400917,4.591077484,107.073905
2263.900533,4.622737671,107.1404929
2264.400867,4.328429419,107.3301975
2264.9005,4.480279711,107.3023385
2265.399833,4.386473065,107.2349809
2265.899467,4.330992816,107.0935223
2266.39985,4.459117854,107.2310636
2266.899467,4.468188688,107.1255366
2267.398317,4.232302925,107.2969891
2267.898,4.286638552,107.1212587
2268.397767,4.258044416,107.0572566
2268.897417,4.598520376,107.48171
2269.397733,4.43806419,107.3188179
2269.89735,4.285564803,107.0982332
2270.39775,4.182286113,107.3169536
2270.897417,4.183677842,107.3952192
2271.397733,4.387516538,107.357997
2271.89745,4.231044046,107.1787343
2272.39775,4.319322146,107.2988208
2272.897367,4.319081248,107.2852434
2273.39775,4.043288634,107.7698068
2273.903933,4.15946309,107.3146656
2274.404283,4.32834711,107.5593505
2274.9039,4.096530003,107.3158176
2275.404283,4.292096343,107.467811
2275.9039,3.961970257,107.3069669
2276.4043,4.138186468,107.5260631
2276.903917,4.233140913,107.4983747
2277.403283,4.059325858,107.5354186
2277.903917,4.112956574,107.4562875
2278.403283,4.023332455,107.6729308
2278.9029,3.941158454,107.6159073
2279.403283,3.956063197,107.6565954
2279.9029,3.969662723,107.6747361
2280.4033,3.982843484,107.7189826
2280.902933,4.016842073,107.5284152
2281.4033,3.882595931,107.7150848
2281.902933,3.761607435,107.7577887
2282.401883,4.039566239,107.5801063
2282.901733,3.805449509,107.9210674
2283.401683,3.94325927,107.4730632
2283.901517,3.933027004,107.8305252
2284.401383,3.909318945,107.7658001
2284.901333,3.793806486,107.7981121
2285.401233,3.881452932,107.7080532
2285.901083,3.68244839,107.7053055
2286.40105,3.684280084,107.6396171
2286.90095,3.863269704,107.9956188
2287.40105,3.804588286,107.4629988
2287.900717,3.839337619,107.6893081
2288.401067,3.786072698,107.7090592
2288.900733,3.739519353,107.81544
2289.401067,3.701871185,107.762863
2289.9008,3.681527594,107.5530536
2290.401083,3.68979722,107.5700524
2290.90075,3.810179025,107.796991
2291.401083,3.807833675,107.9391099
2291.900717,3.643301656,107.8983164
2292.401083,3.689086532,107.7747163
2292.900733,3.683366398,107.6344046
